STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Alter in Einzeljahren nach Jahr und Bundesland (NUTS 2) - Herkunftsort nach Wanderungen innerhalb Österreichs und Bundesland (NUTS 2) -  - Zielort"
"Zählt: Wanderungen innerhalb Österreichs"

"Alter in Einzeljahren";"Jahr";"Bundesland (NUTS 2) - Herkunftsort";"Werte";"Bundesland (NUTS 2) -  - Zielort";"Anzahl";"Anmerkungen";
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";1;
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";2;
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";2;
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";1;
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";3;
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";6;
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";6;
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";417;
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";20;
"18 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";18;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";18;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";206;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";44;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";14;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";31;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";17;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";9;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";3224;
"18 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";-;
"18 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";176;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";1;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";31;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";2;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";2;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";26;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";1;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";-;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";69;
"19 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";-;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";708;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";4;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";10;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";7;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";77;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";10;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";4;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";53;
"19 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";28;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";16;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";1448;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";55;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";25;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";30;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";18;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";1;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";519;
"19 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";-;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";4;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";47;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";1772;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";61;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";45;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";23;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";2;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";214;
"19 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";3;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";8;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";16;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";54;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";528;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";35;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";24;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";-;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";80;
"19 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";10;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";29;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";39;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";31;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";20;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";1883;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";12;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";7;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";143;
"19 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";-;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";10;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";13;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";10;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";18;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";14;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";721;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";7;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";67;
"19 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";-;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";1;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";4;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";2;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";4;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";11;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";18;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";486;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";75;
"19 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";18;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";17;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";280;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";60;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";28;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";52;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";23;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";19;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";3630;
"19 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";-;
"19 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";234;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";3;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";24;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";3;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";1;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";38;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";2;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";1;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";88;
"20 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";2;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";774;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";6;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";14;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";8;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";74;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";13;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";5;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";89;
"20 Jahre";"2025";"Kärnten <AT21>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";36;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";20;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";1812;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";92;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";22;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";39;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";26;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";5;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";656;
"20 Jahre";"2025";"Niederösterreich <AT12>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";3;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";12;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";74;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";2317;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";66;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";44;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";30;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";2;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";195;
"20 Jahre";"2025";"Oberösterreich <AT31>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";2;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";10;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";16;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";68;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";687;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";29;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";26;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";1;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";89;
"20 Jahre";"2025";"Salzburg <AT32>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";21;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";39;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";23;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";38;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";21;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";2314;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";13;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";4;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";132;
"20 Jahre";"2025";"Steiermark <AT22>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";2;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";12;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";8;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";19;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";16;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";27;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";924;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";15;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";55;
"20 Jahre";"2025";"Tirol <AT33>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";-;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";2;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";8;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";5;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";6;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";10;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";15;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";553;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";49;
"20 Jahre";"2025";"Vorarlberg <AT34>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";27;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";18;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";309;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";81;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";42;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";67;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";34;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";19;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";4428;
"20 Jahre";"2025";"Wien <AT13>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Steiermark <AT22>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Tirol <AT33>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Vorarlberg <AT34>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Wien <AT13>";-;
"20 Jahre";"2025";"Nicht klassifizierbar <0>";"Wanderungen innerhalb Österreichs";"Nicht klassifizierbar <0>";-;
"21 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Burgenland <AT11>";226;
"21 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Kärnten <AT21>";1;
"21 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Niederösterreich <AT12>";46;
"21 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Oberösterreich <AT31>";5;
"21 Jahre";"2025";"Burgenland <AT11>";"Wanderungen innerhalb Österreichs";"Salzburg <AT32>";1;
