STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Jahr und Alter in Einzeljahren nach Politischer Bezirk / Wiener Gemeindebezirk - Zielort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Jahr";"Alter in Einzeljahren";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Kufstein <705>";106;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Landeck <706>";38;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Lienz <707>";49;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Reutte <708>";21;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Schwaz <709>";70;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Bludenz <801>";68;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Bregenz <802>";166;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Dornbirn <803>";129;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Feldkirch <804>";114;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 1.Bezirk, Innere Stadt <901>";15;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 2.Bezirk, Leopoldstadt <902>";114;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 3.Bezirk, Landstraße <903>";81;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 4.Bezirk, Wieden <904>";29;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 5.Bezirk, Margareten <905>";39;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 6.Bezirk, Mariahilf <906>";31;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 7.Bezirk, Neubau <907>";18;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 8.Bezirk, Josefstadt <908>";10;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 9.Bezirk, Alsergrund <909>";30;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 10.Bezirk, Favoriten <910>";312;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 11.Bezirk, Simmering <911>";132;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 12.Bezirk, Meidling <912>";96;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 13.Bezirk, Hietzing <913>";60;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 14.Bezirk, Penzing <914>";97;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";68;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 16.Bezirk, Ottakring <916>";94;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 17.Bezirk, Hernals <917>";61;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 18.Bezirk, Währing <918>";42;
"Wanderungen innerhalb Österreichs";"2025";"2 Jahre";"Wien 19.Bezirk, Döbling <919>";104;
