STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Jahr und Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort nach Politischer Bezirk / Wiener Gemeindebezirk - Zielort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Jahr";"Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Radkersburg ^<615>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Südoststeiermark <623>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Voitsberg <616>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Weiz <617>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Innsbruck (Stadt) <701>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Imst <702>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Innsbruck Land <703>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Kufstein <705>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Landeck <706>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Lienz <707>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Reutte <708>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Schwaz <709>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Bludenz <801>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Bregenz <802>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Dornbirn <803>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Feldkirch <804>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 1.Bezirk, Innere Stadt <901>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 2.Bezirk, Leopoldstadt <902>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 3.Bezirk, Landstraße <903>";1;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 4.Bezirk, Wieden <904>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 5.Bezirk, Margareten <905>";1;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 6.Bezirk, Mariahilf <906>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 7.Bezirk, Neubau <907>";2;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 8.Bezirk, Josefstadt <908>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 9.Bezirk, Alsergrund <909>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 10.Bezirk, Favoriten <910>";1;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 11.Bezirk, Simmering <911>";1;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 12.Bezirk, Meidling <912>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 13.Bezirk, Hietzing <913>";1;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 14.Bezirk, Penzing <914>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 17.Bezirk, Hernals <917>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 18.Bezirk, Währing <918>";1;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 19.Bezirk, Döbling <919>";2;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 20.Bezirk, Brigittenau <920>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 21.Bezirk, Floridsdorf <921>";-;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 22.Bezirk, Donaustadt <922>";1;
"Wanderungen innerhalb Österreichs";"2025";"Rust (Stadt) <102>";"Wien 23.Bezirk, Liesing <923>";-;
